,order_id,creation_date,session_date,movie_id,movie_age_restriction,movie_rating,number_of_tickets,ticket_price
6939,2545783,2020-08-29,2020-08-29,49857,18+,0.0,2,45.886075949367
6940,2494111,2020-03-15,2020-03-15,37641,12+,6.9,2,45.886075949367
6941,2433887,2020-03-06,2020-03-07,37641,12+,6.9,3,42.7215189873417
6942,2509987,2020-03-22,2020-03-22,37641,12+,6.9,1,44.3037974683544
6943,2446629,2020-03-07,2020-03-07,37641,12+,6.9,2,63.2911392405063
6944,2049574,2020-01-14,2020-01-14,32381,12+,0.0,1,23.7341772151898
6945,2006030,2020-01-07,2020-01-07,32381,12+,0.0,2,55.379746835443
6946,2544037,2020-08-28,2020-08-28,50009,16+,0.0,2,56.9620253164556
6947,2537722,2020-08-22,2020-08-22,49854,6+,5.55,2,47.4683544303797
6948,2582923,2020-09-10,2020-09-10,46770,16+,5.1,2,39.5569620253164
6949,2516370,2020-06-11,2020-06-16,12436,16+,7.95,1,126.582278481012
6950,2200568,2020-02-08,2020-02-15,12436,16+,7.95,2,55.379746835443
6951,2542727,2020-08-27,2020-08-27,50009,16+,0.0,1,63.2911392405063
6952,2546077,2020-08-30,2020-08-30,49854,6+,5.55,2,41.1392405063291
6953,2575387,2020-09-08,2020-09-09,46770,16+,5.1,1,63.2911392405063
6954,2545330,2020-08-29,2020-08-29,46770,16+,5.1,2,58.5443037974683
6955,2548275,2020-08-31,2020-08-31,50009,16+,0.0,2,56.9620253164556
6956,2541747,2020-08-26,2020-08-26,49815,18+,0.0,2,28.4810126582278
6957,2258680,2020-02-14,2020-02-15,37644,18+,0.0,2,79.1139240506329
6958,2534695,2020-08-19,2020-08-19,49815,18+,0.0,3,79.1139240506329
6959,2251121,2020-02-14,2020-02-18,37644,18+,0.0,1,28.4810126582278
6960,2618225,2020-09-18,2020-09-18,46795,18+,5.5,2,69.6202531645569
6961,2703875,2020-10-21,2020-10-22,55491,18+,0.0,1,39.5569620253164
6962,1961730,2020-01-02,2020-01-04,30710,6+,7.3,4,42.7215189873417
6963,2688041,2020-10-14,2020-10-15,55491,18+,0.0,1,63.2911392405063
6964,1959118,2020-01-02,2020-01-02,30710,6+,7.3,2,74.3670886075949
6965,2692872,2020-10-16,2020-10-16,55491,18+,0.0,2,41.1392405063291
6966,2249598,2020-02-14,2020-02-14,32182,12+,5.0,2,30.0632911392405
6967,2722180,2020-10-29,2020-10-29,55963,16+,0.0,2,61.7088607594936
6968,1968554,2020-01-03,2020-01-03,32107,12+,6.15,2,60.126582278481
6969,1946249,2020-01-01,2020-01-01,32107,12+,6.15,4,52.2151898734177
6970,2088396,2020-01-21,2020-01-21,32107,12+,6.15,3,23.7341772151898
6971,2107161,2020-01-25,2020-01-25,32107,12+,6.15,2,42.7215189873417
6972,1976084,2020-01-04,2020-01-04,32107,12+,6.15,5,47.4683544303797
6973,1974852,2020-01-04,2020-01-04,32107,12+,6.15,1,37.9746835443038
6974,2102201,2020-01-24,2020-01-24,32107,12+,6.15,2,69.6202531645569
6975,1950729,2020-01-02,2020-01-02,32107,12+,6.15,3,28.4810126582278
6976,2032054,2020-01-11,2020-01-11,32107,12+,6.15,2,60.126582278481
6977,1954125,2020-01-02,2020-01-02,32107,12+,6.15,4,55.379746835443
6978,2101990,2020-01-24,2020-01-24,32107,12+,6.15,2,50.632911392405
6979,1947468,2020-01-01,2020-01-02,32107,12+,6.15,2,47.4683544303797
6980,2018686,2020-01-09,2020-01-12,32107,12+,6.15,2,23.7341772151898
6981,2039754,2020-01-12,2020-01-12,32107,12+,6.15,1,28.4810126582278
6982,2075988,2020-01-19,2020-01-19,32107,12+,6.15,2,23.7341772151898
6983,2093051,2020-01-22,2020-01-22,32107,12+,6.15,1,22.1518987341772
6984,2376582,2020-02-26,2020-02-26,14759,6+,0.0,1,110.759493670886
6985,1963139,2020-01-03,2020-01-03,32107,12+,6.15,3,39.5569620253164
6986,1971309,2020-01-03,2020-01-03,32107,12+,6.15,3,47.4683544303797
6987,1986399,2020-01-05,2020-01-05,32107,12+,6.15,4,53.7974683544303
6988,2046458,2020-01-13,2020-01-13,32381,12+,0.0,2,61.7088607594936
6989,2066523,2020-01-17,2020-01-17,32381,12+,0.0,2,31.6455696202531
6990,2547199,2020-08-30,2020-08-31,12436,16+,7.95,2,63.2911392405063
6991,2359793,2020-02-24,2020-02-24,36645,,0.0,1,23.7341772151898
6992,2535673,2020-08-20,2020-08-20,49815,18+,0.0,2,56.9620253164556
6993,2547599,2020-08-31,2020-08-31,49815,18+,0.0,1,41.1392405063291
6994,2285121,2020-02-16,2020-02-16,37644,18+,0.0,1,47.3101265822784
6995,2614084,2020-09-17,2020-09-17,46795,18+,5.5,2,56.9620253164556
6996,2618179,2020-09-18,2020-09-18,46795,18+,5.5,2,56.9620253164556
6997,2541744,2020-08-26,2020-08-27,49815,18+,0.0,2,55.379746835443
6998,2623889,2020-09-19,2020-09-19,46795,18+,5.5,4,47.4683544303797
6999,2268179,2020-02-15,2020-02-15,37644,18+,0.0,2,55.379746835443
7000,2614514,2020-09-17,2020-09-17,46795,18+,5.5,2,56.9620253164556
7001,2543064,2020-08-27,2020-08-27,49815,18+,0.0,2,56.9620253164556
7002,1977176,2020-01-04,2020-01-04,30710,6+,7.3,2,45.886075949367
7003,1994731,2020-01-06,2020-01-07,30710,6+,7.3,2,15.8227848101265
7004,1987203,2020-01-05,2020-01-05,30710,6+,7.3,3,55.379746835443
7005,2694889,2020-10-17,2020-10-17,55491,18+,0.0,2,34.8101265822784
7006,2695207,2020-10-17,2020-10-17,55491,18+,0.0,2,56.9620253164556
7007,2029569,2020-01-11,2020-01-11,30710,6+,7.3,1,28.4810126582278
7008,2024703,2020-01-10,2020-01-11,30710,6+,7.3,2,23.7341772151898
7009,1944632,2020-01-01,2020-01-02,32450,12+,5.75,2,47.4683544303797
7010,1943246,2020-01-01,2020-01-01,32450,12+,5.75,2,55.379746835443
7011,1979227,2020-01-04,2020-01-05,32450,12+,5.75,3,75.9493670886076
7012,2087025,2020-01-21,2020-01-27,32450,12+,5.75,1,23.7341772151898
7013,2000346,2020-01-06,2020-01-06,32450,12+,5.75,4,45.886075949367
7014,1957823,2020-01-02,2020-01-02,32450,12+,5.75,1,42.7215189873417
7015,2080493,2020-01-19,2020-01-19,32450,12+,5.75,2,49.0506329113924
7016,1994321,2020-01-06,2020-01-06,32450,12+,5.75,5,22.1518987341772
7017,2033742,2020-01-11,2020-01-11,32450,12+,5.75,2,52.2151898734177
7018,1958255,2020-01-02,2020-01-02,32450,12+,5.75,3,31.6455696202531
7019,1942094,2020-01-01,2020-01-01,32450,12+,5.75,3,63.2911392405063
7020,2002338,2020-01-07,2020-01-07,32450,12+,5.75,1,25.3164556962025
7021,2364114,2020-02-24,2020-02-24,33359,18+,8.15,1,42.7215189873417
7022,2397934,2020-02-29,2020-02-29,33359,18+,8.15,2,90.1898734177215
7023,2299930,2020-02-18,2020-02-18,33359,18+,8.15,3,36.3924050632911
7024,2408477,2020-03-01,2020-03-01,33359,18+,8.15,2,68.0379746835443
7025,2396878,2020-02-29,2020-02-29,33359,18+,8.15,2,47.4683544303797
7026,2372373,2020-02-25,2020-02-26,33359,18+,8.15,2,55.379746835443
7027,2385959,2020-02-28,2020-02-28,33359,18+,8.15,1,44.3037974683544
7028,2297971,2020-02-18,2020-02-18,33359,18+,8.15,1,23.7341772151898
7029,2410761,2020-03-01,2020-03-01,33359,18+,8.15,1,34.8101265822784
7030,2354925,2020-02-23,2020-02-23,33359,18+,8.15,2,60.126582278481
7031,2046166,2020-01-13,2020-01-14,30595,12+,0.0,2,23.7341772151898
7032,2065992,2020-01-17,2020-01-18,19255,18+,0.0,2,31.6455696202531
7033,2315908,2020-02-20,2020-02-23,25205,16+,0.0,2,28.4810126582278
7034,2626321,2020-09-20,2020-09-20,50950,6+,0.0,5,39.5569620253164
7035,2687369,2020-10-13,2020-10-13,47030,18+,5.45,2,28.4810126582278
7036,1963423,2020-01-03,2020-01-03,31405,6+,0.0,2,31.6455696202531
7037,2536154,2020-08-21,2020-08-21,48239,12+,0.0,2,60.126582278481
7038,1960060,2020-01-02,2020-01-04,31405,6+,0.0,3,47.4683544303797
7039,2676702,2020-10-09,2020-10-09,47030,18+,5.45,2,41.1392405063291
7040,2686503,2020-10-13,2020-10-13,47030,18+,5.45,2,34.8101265822784
7041,2539325,2020-08-24,2020-08-24,48239,12+,0.0,4,55.379746835443
7042,2000589,2020-01-06,2020-01-08,31405,6+,0.0,4,25.3164556962025
7043,2039816,2020-01-12,2020-01-12,31405,6+,0.0,1,49.0506329113924
7044,1959070,2020-01-02,2020-01-03,31405,6+,0.0,3,47.4683544303797
7045,2527040,2020-08-07,2020-08-17,48532,16+,0.0,1,71.2025316455696
7046,1996115,2020-01-06,2020-01-06,31405,6+,0.0,2,47.4683544303797
7047,1984946,2020-01-05,2020-01-05,31405,6+,0.0,2,31.6455696202531
7048,2076347,2020-01-19,2020-01-19,33298,0+,0.0,2,18.9873417721519
7049,2290547,2020-02-17,2020-02-17,27849,16+,6.3,1,63.2911392405063
7050,2491558,2020-03-14,2020-03-14,40559,16+,0.0,2,83.8607594936708
7051,2414386,2020-03-02,2020-03-04,33584,16+,0.0,1,31.6455696202531
7052,1980884,2020-01-04,2020-01-04,30595,12+,0.0,1,72.7848101265822
7053,2015222,2020-01-08,2020-01-08,30595,12+,0.0,2,52.2151898734177
7054,1962371,2020-01-02,2020-01-04,30595,12+,0.0,2,47.4683544303797
7055,2543934,2020-08-28,2020-08-28,48239,12+,0.0,2,102.848101265822
7056,2540321,2020-08-25,2020-08-25,48239,12+,0.0,3,47.4683544303797
7057,2703481,2020-10-21,2020-10-22,47030,18+,5.45,2,22.1518987341772
7058,2226572,2020-02-11,2020-02-11,35903,16+,7.45,1,23.7341772151898
7059,2532954,2020-08-16,2020-08-16,48239,12+,0.0,2,53.7974683544303
7060,2532717,2020-08-16,2020-08-19,48532,16+,0.0,1,23.7341772151898
7061,2015341,2020-01-08,2020-01-08,31405,6+,0.0,1,55.379746835443
7062,2280062,2020-02-16,2020-02-16,35304,6+,7.4,2,33.2278481012658
7063,2543983,2020-08-28,2020-08-28,48239,12+,0.0,3,42.7215189873417
7064,1977071,2020-01-04,2020-01-04,31405,6+,0.0,3,36.3924050632911
7065,1983315,2020-01-04,2020-01-05,31405,6+,0.0,2,31.6455696202531
7066,1969909,2020-01-03,2020-01-04,31405,6+,0.0,3,47.4683544303797
7067,1981384,2020-01-04,2020-01-05,31405,6+,0.0,3,45.886075949367
7068,1996122,2020-01-06,2020-01-06,31405,6+,0.0,3,83.8607594936708
7069,1999212,2020-01-06,2020-01-07,31405,6+,0.0,1,39.5569620253164
7070,2068490,2020-01-18,2020-01-18,31405,6+,0.0,2,45.886075949367
7071,2533120,2020-08-16,2020-08-16,48239,12+,0.0,1,47.4683544303797
7072,2065255,2020-01-17,2020-01-18,31405,6+,0.0,5,28.4810126582278
7073,2030007,2020-01-11,2020-01-11,32837,18+,7.6,1,74.3670886075949
7074,2030467,2020-01-11,2020-01-11,32837,18+,7.6,2,40.9810126582278
7075,2063294,2020-01-17,2020-01-17,30231,6+,8.2,3,31.6455696202531
7076,1939780,2020-01-01,2020-01-01,30231,6+,8.2,2,28.4810126582278
7077,2036614,2020-01-11,2020-01-11,32837,18+,7.6,2,40.9810126582278
7078,2035842,2020-01-11,2020-01-12,32837,18+,7.6,1,18.9873417721519
7079,2071564,2020-01-18,2020-01-18,32837,18+,7.6,4,74.3670886075949
7080,2046018,2020-01-13,2020-01-13,32837,18+,7.6,1,39.5569620253164
7081,2051458,2020-01-14,2020-01-14,32837,18+,7.6,1,25.3164556962025
7082,2065718,2020-01-17,2020-01-17,32837,18+,7.6,2,66.4556962025316
7083,2116371,2020-01-26,2020-01-26,30231,6+,8.2,1,23.7341772151898
7084,2037825,2020-01-12,2020-01-12,32837,18+,7.6,2,69.6202531645569
7085,2015569,2020-01-08,2020-01-10,30231,6+,8.2,2,39.5569620253164
7086,2151940,2020-02-01,2020-02-01,32837,18+,7.6,2,34.8101265822784
7087,2453511,2020-03-08,2020-03-08,39739,12+,0.0,2,23.7341772151898
7088,2504009,2020-03-19,2020-03-19,40075,6+,0.0,1,28.4810126582278
7089,2524086,2020-08-04,2020-08-04,40075,6+,0.0,2,28.4810126582278
7090,2512589,2020-03-26,2020-03-26,40075,6+,0.0,2,25.3164556962025
7091,2507950,2020-03-21,2020-03-21,40075,6+,0.0,3,47.4683544303797
7092,2503967,2020-03-19,2020-03-19,40075,6+,0.0,1,18.9873417721519
7093,2504497,2020-03-19,2020-03-19,40075,6+,0.0,3,60.126582278481
7094,2005663,2020-01-07,2020-01-07,32450,12+,5.75,1,75.9493670886076
7095,2585606,2020-09-10,2020-09-10,42471,16+,7.5,2,60.126582278481
7096,2080023,2020-01-19,2020-01-19,28987,16+,7.9,1,45.886075949367
7097,2007282,2020-01-07,2020-01-08,28987,16+,7.9,2,26.8987341772151
7098,2613024,2020-09-17,2020-09-17,42471,16+,7.5,1,36.3924050632911
7099,2624173,2020-09-19,2020-09-20,42471,16+,7.5,2,55.379746835443
7100,2651008,2020-09-28,2020-09-28,42471,16+,7.5,1,23.7341772151898
7101,2697453,2020-10-18,2020-10-18,42471,16+,7.5,2,37.9746835443038
7102,2570930,2020-09-06,2020-09-06,47872,16+,0.0,2,72.7848101265822
7103,2085406,2020-01-20,2020-01-21,32182,12+,5.0,2,18.9873417721519
7104,2709263,2020-10-24,2020-10-25,55963,16+,0.0,2,30.0632911392405
7105,2076707,2020-01-19,2020-01-19,32182,12+,5.0,2,74.3670886075949
7106,2711728,2020-10-25,2020-10-25,55963,16+,0.0,2,39.5569620253164
7107,2610827,2020-09-16,2020-09-16,47872,16+,0.0,2,30.0632911392405
7108,2058333,2020-01-16,2020-01-16,32182,12+,5.0,2,39.5569620253164
7109,2090780,2020-01-22,2020-01-22,32182,12+,5.0,1,23.7341772151898
7110,2157782,2020-02-01,2020-02-01,32182,12+,5.0,2,71.2025316455696
7111,2579195,2020-09-09,2020-09-09,47872,16+,0.0,1,23.7341772151898
7112,2154900,2020-02-01,2020-02-01,32182,12+,5.0,2,55.379746835443
7113,2710778,2020-10-24,2020-10-24,55963,16+,0.0,2,55.379746835443
7114,2594435,2020-09-12,2020-09-12,47872,16+,0.0,3,56.9620253164556
7115,2058873,2020-01-16,2020-01-17,32182,12+,5.0,4,33.2278481012658
7116,2061062,2020-01-16,2020-01-17,32182,12+,5.0,2,44.3037974683544
7117,2428341,2020-03-05,2020-03-05,35404,16+,5.0,2,34.8101265822784
7118,1953286,2020-01-02,2020-01-02,30595,12+,0.0,2,82.2784810126582
7119,2681243,2020-10-11,2020-10-11,47030,18+,5.45,2,28.4810126582278
7120,1939137,2020-01-01,2020-01-01,31405,6+,0.0,2,47.4683544303797
7121,2232240,2020-02-12,2020-02-18,9708,16+,8.4,4,63.2911392405063
7122,2693114,2020-10-16,2020-10-16,47030,18+,5.45,2,26.8987341772151
7123,1959936,2020-01-02,2020-01-05,31405,6+,0.0,4,23.7341772151898
7124,2070650,2020-01-18,2020-01-19,31405,6+,0.0,2,22.1518987341772
7125,1988614,2020-01-05,2020-01-06,31405,6+,0.0,4,25.3164556962025
7126,2526994,2020-08-07,2020-08-09,48532,16+,0.0,1,63.2911392405063
7127,2003482,2020-01-07,2020-01-08,31405,6+,0.0,3,47.4683544303797
7128,1986290,2020-01-05,2020-01-05,31405,6+,0.0,2,66.4556962025316
7129,2681031,2020-10-10,2020-10-10,47030,18+,5.45,2,26.8987341772151
7130,1984877,2020-01-05,2020-01-05,31405,6+,0.0,5,39.5569620253164
7131,2152617,2020-02-01,2020-02-02,31405,6+,0.0,5,49.0506329113924
7132,2007200,2020-01-07,2020-01-08,31405,6+,0.0,2,47.4683544303797
7133,1983250,2020-01-04,2020-01-06,31405,6+,0.0,2,39.5569620253164
7134,2395220,2020-02-29,2020-03-01,25205,16+,0.0,2,39.5569620253164
7135,1944368,2020-01-01,2020-01-01,31405,6+,0.0,5,71.2025316455696
7136,1961094,2020-01-02,2020-01-03,31405,6+,0.0,2,39.5569620253164
7137,2472689,2020-03-10,2020-03-10,35404,16+,5.0,1,23.7341772151898
7138,2050910,2020-01-14,2020-01-14,30595,12+,0.0,1,31.6455696202531
7139,1964465,2020-01-03,2020-01-03,31405,6+,0.0,2,45.886075949367
7140,2549116,2020-09-01,2020-09-01,48239,12+,0.0,2,23.7341772151898
7141,1995115,2020-01-06,2020-01-06,31405,6+,0.0,4,26.8987341772151
7142,1986239,2020-01-05,2020-01-05,31405,6+,0.0,2,44.3037974683544
7143,1996757,2020-01-06,2020-01-06,31405,6+,0.0,3,36.3924050632911
7144,1942034,2020-01-01,2020-01-01,32068,,0.0,3,18.9873417721519
7145,2004135,2020-01-07,2020-01-08,31405,6+,0.0,2,47.4683544303797
7146,2003980,2020-01-07,2020-01-08,31405,6+,0.0,2,44.3037974683544
7147,2029066,2020-01-11,2020-01-11,31405,6+,0.0,3,31.6455696202531
7148,2074309,2020-01-18,2020-01-19,31405,6+,0.0,2,28.4810126582278
7149,2024260,2020-01-10,2020-01-11,31405,6+,0.0,2,39.5569620253164
7150,2008756,2020-01-07,2020-01-08,31405,6+,0.0,3,41.1392405063291
7151,1994213,2020-01-06,2020-01-06,31405,6+,0.0,2,55.379746835443
7152,1953199,2020-01-02,2020-01-02,31405,6+,0.0,3,39.5569620253164
7153,2528043,2020-08-09,2020-08-09,49192,16+,0.0,1,75.9493670886076
7154,2707362,2020-10-23,2020-10-23,58468,18+,0.0,2,41.1392405063291
7155,2403288,2020-03-01,2020-03-01,33483,18+,6.4,2,47.4683544303797
7156,2411966,2020-03-02,2020-03-02,33483,18+,6.4,1,47.4683544303797
7157,2185107,2020-02-05,2020-02-06,27849,16+,6.3,2,71.2025316455696
7158,2076596,2020-01-19,2020-01-19,30595,12+,0.0,1,47.4683544303797
7159,2459939,2020-03-08,2020-03-08,35404,16+,5.0,2,63.2911392405063
7160,2369867,2020-02-25,2020-02-25,25205,16+,0.0,2,15.8227848101265
7161,2397031,2020-02-29,2020-02-29,25205,16+,0.0,1,79.1139240506329
7162,1986370,2020-01-05,2020-01-06,31405,6+,0.0,3,34.8101265822784
7163,1997679,2020-01-06,2020-01-07,31405,6+,0.0,2,28.4810126582278
7164,1993641,2020-01-06,2020-01-07,31405,6+,0.0,3,23.7341772151898
7165,2062339,2020-01-17,2020-01-18,31405,6+,0.0,5,23.7341772151898
7166,2541652,2020-08-26,2020-08-26,48239,12+,0.0,2,31.4873417721519
7167,1955286,2020-01-02,2020-01-03,31405,6+,0.0,2,44.3037974683544
7168,2010426,2020-01-07,2020-01-08,31405,6+,0.0,3,31.6455696202531
7169,1938226,2020-01-01,2020-01-01,31405,6+,0.0,2,39.5569620253164
7170,2023228,2020-01-10,2020-01-10,31405,6+,0.0,2,28.4810126582278
7171,2025411,2020-01-10,2020-01-11,31405,6+,0.0,4,44.3037974683544
7172,1958701,2020-01-02,2020-01-03,31405,6+,0.0,4,49.0506329113924
7173,2698044,2020-10-18,2020-10-18,47030,18+,5.45,2,30.0632911392405
7174,2527510,2020-08-08,2020-08-08,48532,16+,0.0,2,55.379746835443
7175,1965770,2020-01-03,2020-01-06,31405,6+,0.0,2,47.4683544303797
7176,2544761,2020-08-29,2020-08-29,48239,12+,0.0,1,56.9620253164556
7177,1996146,2020-01-06,2020-01-06,31405,6+,0.0,2,52.2151898734177
7178,2067833,2020-01-18,2020-01-18,33298,0+,0.0,2,28.4810126582278
7179,1984493,2020-01-05,2020-01-05,32381,12+,0.0,3,55.379746835443
7180,2329741,2020-02-22,2020-02-22,32381,12+,0.0,1,36.3924050632911
7181,2544226,2020-08-28,2020-08-28,46770,16+,5.1,2,74.3670886075949
7182,2343074,2020-02-23,2020-02-23,36645,,0.0,3,23.7341772151898
7183,2527896,2020-08-09,2020-08-09,48240,12+,0.0,2,31.6455696202531
7184,2548976,2020-09-01,2020-09-01,46770,16+,5.1,2,26.8987341772151
7185,2359558,2020-02-24,2020-02-24,36645,,0.0,2,18.9873417721519
7186,2535440,2020-08-20,2020-08-22,12436,16+,7.95,2,55.379746835443
7187,2534648,2020-08-19,2020-08-19,48240,12+,0.0,2,26.8987341772151
7188,2551532,2020-09-02,2020-09-02,46770,16+,5.1,1,39.5569620253164
7189,2537910,2020-08-22,2020-08-22,49815,18+,0.0,2,60.126582278481
7190,2251427,2020-02-14,2020-02-14,37644,18+,0.0,2,55.379746835443
7191,2570739,2020-09-06,2020-09-06,49815,18+,0.0,2,55.379746835443
7192,2268517,2020-02-15,2020-02-15,37644,18+,0.0,2,34.8101265822784
7193,2549198,2020-09-01,2020-09-02,49815,18+,0.0,3,23.7341772151898
7194,2538983,2020-08-23,2020-08-24,49815,18+,0.0,2,45.886075949367
7195,2552532,2020-09-02,2020-09-02,49815,18+,0.0,3,39.5569620253164
7196,1938976,2020-01-01,2020-01-01,30710,6+,7.3,4,23.7341772151898
7197,1994458,2020-01-06,2020-01-06,30710,6+,7.3,3,45.886075949367
7198,2690150,2020-10-15,2020-10-17,55491,18+,0.0,2,39.5569620253164
7199,1985774,2020-01-05,2020-01-06,30710,6+,7.3,3,30.0632911392405
7200,1964914,2020-01-03,2020-01-03,30595,12+,0.0,2,36.3924050632911
7201,2040425,2020-01-12,2020-01-12,30595,12+,0.0,3,56.9620253164556
7202,1991551,2020-01-05,2020-01-06,31405,6+,0.0,3,28.4810126582278
7203,2549881,2020-09-01,2020-09-01,48239,12+,0.0,2,23.7341772151898
7204,2683617,2020-10-11,2020-10-11,47030,18+,5.45,2,26.8987341772151
7205,2067800,2020-01-18,2020-01-18,31405,6+,0.0,2,34.8101265822784
7206,2013504,2020-01-08,2020-01-08,31405,6+,0.0,2,39.5569620253164
7207,2002355,2020-01-07,2020-01-07,31405,6+,0.0,5,15.8227848101265
7208,2070303,2020-01-18,2020-01-19,31405,6+,0.0,2,15.8227848101265
7209,1960247,2020-01-02,2020-01-03,31405,6+,0.0,3,23.7341772151898
7210,2066312,2020-01-17,2020-01-18,31405,6+,0.0,2,23.7341772151898
7211,1984822,2020-01-05,2020-01-05,31405,6+,0.0,2,55.379746835443
7212,1955178,2020-01-02,2020-01-03,31405,6+,0.0,3,31.6455696202531
7213,1992449,2020-01-05,2020-01-06,31405,6+,0.0,2,36.3924050632911
7214,1964431,2020-01-03,2020-01-04,31405,6+,0.0,2,39.5569620253164
7215,2544313,2020-08-28,2020-08-29,48239,12+,0.0,1,39.5569620253164
7216,1999913,2020-01-06,2020-01-07,31405,6+,0.0,2,31.6455696202531
7217,2062407,2020-01-17,2020-01-17,31405,6+,0.0,2,31.6455696202531
7218,2076744,2020-01-19,2020-01-19,31405,6+,0.0,3,20.5696202531645
7219,2280552,2020-02-16,2020-02-18,9708,16+,8.4,1,63.2911392405063
7220,2561179,2020-09-04,2020-09-04,42471,16+,7.5,3,79.1139240506329
7221,2633748,2020-09-22,2020-09-23,42471,16+,7.5,1,39.5569620253164
7222,2047902,2020-01-13,2020-01-14,28987,16+,7.9,2,28.4810126582278
7223,2559192,2020-09-04,2020-09-05,42471,16+,7.5,2,39.5569620253164
7224,2562338,2020-09-05,2020-09-05,42471,16+,7.5,2,31.6455696202531
7225,2629517,2020-09-21,2020-09-21,42471,16+,7.5,1,30.0632911392405
7226,2547383,2020-08-31,2020-09-03,42471,16+,7.5,2,45.886075949367
7227,2109526,2020-01-25,2020-01-25,32182,12+,5.0,2,41.1392405063291
7228,2618843,2020-09-18,2020-09-18,52080,18+,0.0,2,47.4683544303797
7229,2063014,2020-01-17,2020-01-17,32182,12+,5.0,2,41.1392405063291
7230,2717376,2020-10-27,2020-10-27,55963,16+,0.0,1,31.6455696202531
7231,2063474,2020-01-17,2020-01-17,32182,12+,5.0,2,39.5569620253164
7232,2085016,2020-01-20,2020-01-20,32182,12+,5.0,2,50.632911392405
7233,2065165,2020-01-17,2020-01-17,32182,12+,5.0,2,25.3164556962025
7234,2705099,2020-10-22,2020-10-22,55963,16+,0.0,2,50.632911392405
7235,2076623,2020-01-19,2020-01-19,32182,12+,5.0,1,26.8987341772151
7236,2063956,2020-01-17,2020-01-17,32182,12+,5.0,2,75.9493670886076
7237,2061788,2020-01-17,2020-01-17,32182,12+,5.0,2,23.7341772151898
7238,2034628,2020-01-11,2020-01-16,32182,12+,5.0,2,36.3924050632911
7239,2056149,2020-01-15,2020-01-16,32182,12+,5.0,2,47.4683544303797
7240,2133350,2020-01-29,2020-01-29,32182,12+,5.0,2,30.0632911392405
7241,2087499,2020-01-21,2020-01-21,32182,12+,5.0,2,33.2278481012658
7242,2035939,2020-01-11,2020-01-11,32381,12+,0.0,2,55.379746835443
7243,1984045,2020-01-05,2020-01-05,32381,12+,0.0,2,52.2151898734177
7244,1976914,2020-01-04,2020-01-04,32381,12+,0.0,2,79.1139240506329
7245,1943078,2020-01-01,2020-01-04,16500,18+,7.0,2,23.7341772151898
7246,2608158,2020-09-15,2020-09-15,50009,16+,0.0,1,39.5569620253164
7247,2546161,2020-08-30,2020-08-30,50009,16+,0.0,2,39.5569620253164
7248,2548779,2020-09-01,2020-09-01,46770,16+,5.1,2,28.4810126582278
7249,2588515,2020-09-11,2020-09-11,49815,18+,0.0,3,41.1392405063291
7250,2636493,2020-09-23,2020-09-24,46795,18+,5.5,2,30.0632911392405
7251,2542368,2020-08-27,2020-09-01,49815,18+,0.0,3,23.7341772151898
7252,2648928,2020-09-27,2020-09-27,46795,18+,5.5,2,60.126582278481
7253,1988197,2020-01-05,2020-01-05,30710,6+,7.3,2,45.886075949367
7254,1954120,2020-01-02,2020-01-02,30710,6+,7.3,2,31.6455696202531
7255,1953949,2020-01-02,2020-01-02,30710,6+,7.3,4,34.8101265822784
7256,1963571,2020-01-03,2020-01-04,30710,6+,7.3,3,25.3164556962025
7257,1987144,2020-01-05,2020-01-05,30710,6+,7.3,2,41.1392405063291
7258,1964682,2020-01-03,2020-01-03,30710,6+,7.3,3,31.6455696202531
7259,2001141,2020-01-06,2020-01-07,30710,6+,7.3,2,25.3164556962025
7260,2031538,2020-01-11,2020-01-11,30710,6+,7.3,2,41.1392405063291
7261,2032226,2020-01-11,2020-01-11,30710,6+,7.3,2,41.1392405063291
7262,2692945,2020-10-16,2020-10-21,55491,18+,0.0,2,39.5569620253164
7263,2605995,2020-09-15,2020-09-15,42471,16+,7.5,2,44.3037974683544
7264,2654768,2020-09-30,2020-09-30,42471,16+,7.5,2,22.1518987341772
7265,2214226,2020-02-09,2020-02-09,28987,16+,7.9,2,60.126582278481
7266,2549927,2020-09-01,2020-09-03,42471,16+,7.5,2,50.632911392405
7267,2563122,2020-09-05,2020-09-06,42471,16+,7.5,2,126.582278481012
7268,2077333,2020-01-19,2020-01-19,32182,12+,5.0,1,41.1392405063291
7269,2208817,2020-02-08,2020-02-08,35403,6+,5.05,3,75.9493670886076
7270,2709103,2020-10-24,2020-10-24,55963,16+,0.0,1,33.2278481012658
7271,2063214,2020-01-17,2020-01-17,32182,12+,5.0,2,36.3924050632911
7272,2078760,2020-01-19,2020-01-19,32182,12+,5.0,2,60.126582278481
7273,2714028,2020-10-26,2020-10-26,55963,16+,0.0,1,25.3164556962025
7274,2164096,2020-02-02,2020-02-02,32182,12+,5.0,3,28.4810126582278
7275,2308658,2020-02-19,2020-02-19,32182,12+,5.0,2,23.7341772151898
7276,2062658,2020-01-17,2020-01-17,32182,12+,5.0,4,47.3101265822784
7277,2650734,2020-09-28,2020-09-28,47872,16+,0.0,2,45.886075949367
7278,2089439,2020-01-21,2020-01-21,32182,12+,5.0,2,33.2278481012658
7279,2063168,2020-01-17,2020-01-18,32182,12+,5.0,2,53.7974683544303
